table_name,field_name,record_id,language,translation
stops,stop_name,36372,kn,ಸೋಲೂರು ಹಾಸನ್ ರಸ್ತೆ (ಟುವರ್ಡ್ಸ್  ಗುಡೆಮರನಹಳ್ಳಿ ಹ್ಯಾಂಡ್ ಪೋಸ್ಟ್)
stops,stop_name,39761,kn,ಗುಡೆಮರನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಗುಡೆಮಾರನಹಳ್ಳಿ ಹ್ಯಾಂಡ್ ಪೋಸ್ಟ್)
stops,stop_name,33661,kn,ಲಕ್ಕೇನಹಳ್ಳಿ ಕ್ರಾಸ್‌ (ಟುವರ್ಡ್ಸ್  ಗುಡೇಮಾರನಹಳ್ಳಿ ಹ್ಯಾಂಡ್ ಪೋಸ್ಟ್)
stops,stop_name,23928,kn,ಗುಂಡಾಂಜನೇಯ ಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ರವಗೊಡ್ಲು (ಟುವರ್ಡ್ಸ್  ಗುಂಡಾಂಜನೇಯ ಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ಕೊನೆಯ ನಿಲ್ದಾಣ)
stops,stop_name,32792,kn,ಗುಂಡೂರು ಕಾಲೋನಿ (ಟುವರ್ಡ್ಸ್  ಗುಂಡೂರು ಕಾಲೋನಿ)
stops,stop_name,34912,kn,ವಸಂತ ನಗರ (ಟುವರ್ಡ್ಸ್  ಗುರವನಹಳ್ಳಿ ಕ್ರಾಸ್)
stops,stop_name,31304,kn,ಕುದುರೆಗೆರೆ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಗುರುಕುಲ ಶಾಲೆ ತರಹುಣಸೆ)
stops,stop_name,30154,kn,ಬಾಂಬೆ ಎಸ್ಟೇಟ್‌ ಗುರುವನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಗುರುವನಹಳ್ಳಿ ಕ್ರಾಸ್)
stops,stop_name,24572,kn,ಚಿಕ್ಕಹುಲ್ಲೂರು (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,34647,kn,ಸೊನದೇನಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,26807,kn,ತರಬಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,24755,kn,ಡಿ ಶೆಟ್ಟಿಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್ ಕ್ರಾಸ್)
stops,stop_name,33201,kn,ಕೆ ಸತ್ಯವಾರ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್‌)
stops,stop_name,32351,kn,ಚೊಕ್ಕಸಂದ್ರ‌ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,29285,kn,ನಂದಗುಡಿ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,32353,kn,ಚೋಳಪ್ಪನಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,32341,kn,ಚೊಕ್ಕಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,25032,kn,ದೊಡ್ಡ ಹುಲ್ಲೂರು ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಎಚ್ ಅಡ್ದರಸ್ತೆ)
stops,stop_name,34251,kn,ಪಿಲ್ಲಗುಂಪ ಫ್ಯಾಕ್ಟರಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್‌ )
stops,stop_name,34564,kn,ಶಿವನಪುರ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್‌ )
stops,stop_name,33348,kn,ಕರಪ್ಪನಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,32920,kn,ಹಿಂಡಿಗನಾಳ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್‌)
stops,stop_name,32043,kn,ಭೀಮಕ್ಕನಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,26446,kn,ಸಿದ್ದಾರ್ಥ ನಗರ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್‌ )
stops,stop_name,32510,kn,ದೊಡ್ಡ ಹುಲ್ಲೂರು ಸ್ಕೂಲ್ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಎಚ್ ಅಡ್ದರಸ್ತೆ)
stops,stop_name,28711,kn,ಮಲ್ಲಿಮಾಕನಪುರ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,29651,kn,ಬನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಕ್ರಾಸ್)
stops,stop_name,25851,kn,ಹೆನ್ನಾಗರ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಹೊಸಹಳ್ಳಿ)
stops,stop_name,20726,kn,ಕಾರ್ಪೋರೇಷನ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್ಎಎಲ್ ಎಂ ಜಿ ರಸ್ತೆ)
stops,stop_name,32819,kn,ಎಚ್‌ಎಎಲ್‌ ಪಬ್ಲಿಕ್‌ ಶಾಲೆ (ಟುವರ್ಡ್ಸ್  ಎಚ್‌ಎಎಲ್‌ ಪಬ್ಲಿಕ್‌ ಶಾಲೆ ಕೊನೆ ನಿಲ್ದಾಣ)
stops,stop_name,29399,kn,ಹೆಚ್ ಬಿ ಆರ್ ಬಡಾವಣೆ  2ನೇ ಹಂತ (2ನೇ ಮುಖ್ಯರಸ್ತೆ) (ಟುವರ್ಡ್ಸ್  ಹೆಚ್ ಬಿ ಆರ್ ಬಡಾವಣೆ 2ನೇ ಹಂತ )
stops,stop_name,35587,kn,ಹೆಚ್‌ಬಿಆರ್‌ ಬಡಾವಣೆ 4ನೇ ಹಂತ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ಬಿಆರ್‌ ಬಡಾವಣೆ 5ನೇ ಹಂತ)
stops,stop_name,35585,kn,ಹೆಚ್‌ಬಿಆರ್‌ ಬಡಾವಣೆ 5ನೇ ಹಂತ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ಬಿಆರ್‌ ಬಡಾವಣೆ 5ನೇ ಹಂತ)
stops,stop_name,35594,kn,ಹೆಚ್ ಬಿ ಆರ್ ಬಡಾವಣೆ 2ನೇ ಹಂತ ((1ನೇ ಮುಖ್ಯರಸ್ತೆ) (ಟುವರ್ಡ್ಸ್   ಹೆಚ್ ಬಿ ಆರ್ ಬಡಾವಣೆ 2ನೇ ಹಂತ)
stops,stop_name,23989,kn,ಬಿಟಿಎಸ್‌ ಬಡಾವಣೆ ಬಸವೇಶ್ವರನಗರ (ಟುವರ್ಡ್ಸ್  ಉಲ್ಲಾಳು ಸ್ಯಾಟಲೈಟ್‌ ಟೌನ್‌)
stops,stop_name,36602,kn,ಕಮ್ಮಗೊಂಡನಹಳ್ಳಿ ಬ್ರಿಡ್ಜ್ (ಟುವರ್ಡ್ಸ್  ಎಚ್ಎಂಟಿ ಆಡಿಟೋರಿಯಂ)
stops,stop_name,26166,kn,ಇಸ್ರೋ ಕ್ವಾಟ್ರಸ್‌ ಜಾಲಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ಎಂಟಿ ಆಡಿಟೋರಿಯಮ್‌)
stops,stop_name,34530,kn,ಶಾರದಾಂಬಾ ನಗರ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ ಎಂ ಟಿ ಆಡಿಟೋರಿಯಂ)
stops,stop_name,34178,kn,ಎನ್‌ ಟಿ ಟಿ ಎಪ್ ಪೀಣ್ಯ (ಟುವರ್ಡ್ಸ್  ಎಚ್ಎಂಟಿ ಲೇಔಟ್)
stops,stop_name,40111,kn,ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ-ಮಲ್ಲಾಡಿಹಳ್ಳಿ ಬಸ್ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  )
stops,stop_name,26013,kn,ಹೆಚ್‌ಆರ್‌ಬಿಆರ್‌ ಬಡಾವಣೆ ಕ್ರಾಸ್‌ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ಆರ್‌ಬಿಆರ್‌ ಬಡಾವಣೆ 80 ಫೀಟ್‌ ರಸ್ತೆ)
stops,stop_name,29381,kn,ಹೆಚ್‌ಎಸ್‌ಆರ್ ಬಡಾವಣೆ 14ನೇ ಮುಖ್ಯರಸ್ತೆ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ಎಸ್‌ಆರ್ ಬಡಾವಣೆ)
stops,stop_name,23716,kn,ಬಿಡಿಎ ಕಾಂಪ್ಲೆಕ್ಸ್ ಹೆಚ್‌ಎಸ್ಆರ್‌ ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ಎಸ್‌ಆರ್ ಬಡಾವಣೆ 14 ನೇ ಮುಖ್ಯ ವರ್ತುಲ ರಸ್ತೆ)
stops,stop_name,24283,kn,ದಿ ಎಚ್ಎಸ್ಆರ್ ಕ್ಲಬ್ (ಟುವರ್ಡ್ಸ್  ಎಚ್ಎಸ್ಆರ್ ಬಡಾವಣೆ 17ನೇ ಅಡ್ಡ ರಸ್ತೆ)
stops,stop_name,28920,kn,ಎಂಸಿ ಡೊನಾಲ್ಡ್ (ಟುವರ್ಡ್ಸ್  ಎಚ್ಎಸ್ಆರ್ ಬಡಾವಣೆ 5ನೇ ಮುಖ್ಯರಸ್ತೆ)
stops,stop_name,35170,kn,ಎಚ್ಎಸ್ಆರ್ ಬಡಾವಣೆ ಬೆಸ್ಕಾಂ ಆಫೀಸ್ (ಟುವರ್ಡ್ಸ್  ಎಚ್ಎಸ್ಆರ್ ಬಡಾವಣೆ ಬಿಡಿಎ ಕಾಂಪ್ಲೆಕ್ಸ್)
stops,stop_name,33892,kn,ಮ್ಯಾಕ್‌ ಡೊನಾಲ್ಡ್ (ಟುವರ್ಡ್ಸ್  ಎಚ್ಎಸ್ಆರ್ ಬಡಾವಣೆ ಕ್ಲಬ್)
stops,stop_name,23925,kn,ಬಿಡಿಎ ಕಾಂಪ್ಲೆಕ್ಸ್ ಹೆಚ್‌ಎಸ್ಆರ್‌ ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಎಚ್ಎಸ್ಆರ್ ಲೇಔಟ್ ಕ್ಲಬ್)
stops,stop_name,30425,kn,ಜ್ಞಾನ ಸೃಷ್ಟಿ ಶಾಲೆ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ಎಸ್‌ಆರ್‌ ಬಡಾವಣೆ ಕ್ಲಬ್‌)
stops,stop_name,29635,kn,ಬಾಲಾಜಿ ಅಪಾರ್ಟ್‌ಮೆಂಟ್ ಹೆಚ್‌ಎಸ್‌ಆರ್ ಲೇಔಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಚ್‌ಎಸ್‌ಆರ್ ಬಡಾವಣೆ ಕೆಇಬಿ)
stops,stop_name,25653,kn,ಹಾಡೋಸಿದ್ದಪುರ (ಟುವರ್ಡ್ಸ್  ಹಾಡೋಸಿದ್ದಪುರ)
stops,stop_name,38708,kn,ಎಸ್ ನಾಗೇನಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾಡೋನಹಳ್ಳಿ)
stops,stop_name,32813,kn,ಹಕ್ಕಿ ಪಿಕ್ಕಿ ಕಾಲನಿ (ಟುವರ್ಡ್ಸ್  ಹಕ್ಕಿ ಪಿಕ್ಕಿ ಕಾಲನಿ)
stops,stop_name,31419,kn,ಹಕ್ಕಿಪಿಕ್ಕಿ ಕಾಲನಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ವಂಡರ್ ಲಾ)
stops,stop_name,25662,kn,ಹಕ್ಕಿ ಪಿಕ್ಕಿ ಕಾಲೋನಿ ಬನ್ನೇರುಘಟ್ಟ (ಟುವರ್ಡ್ಸ್  ಹಕ್ಕಿಪಿಕ್ಕಿ ಕಾಲೋನಿ ಬನ್ನೇರುಘಟ್ಟ)
stops,stop_name,26353,kn,ಹಕ್ಕಿ ಪಿಕ್ಕಿ ಕಾಲೋನಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಹಕ್ಕಿ ಪಿಕ್ಕಿ ಕಾಲನಿ)
stops,stop_name,39472,kn,ಕ್ಯಾಂಬ್ರಿಡ್ಜ್ ಆಸ್ಪತ್ರೆ (ಟುವರ್ಡ್ಸ್  ಹಲಸೂರು ಪೊಲೀಸ್ ಸ್ಟೇಷನ್)
stops,stop_name,31964,kn,ಬೆಂಡಿಗಾನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹಳೆ ಬೊಮ್ಮಸಂದ್ರ)
stops,stop_name,33853,kn,ಮರಸೂರು (ಟುವರ್ಡ್ಸ್  ಹಳೇ ಊರು)
stops,stop_name,32833,kn,ಹಳೇಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹಳೇಹಳ್ಳಿ ಕ್ರಾಸ್)
stops,stop_name,32839,kn,ಹಂಪಾಪುರ ಕಾಲೋನಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಹಂಪಾಪುರ ಕಾಲೋನಿ)
stops,stop_name,22010,kn,ಹಂಪಿ ನಗರ 7ನೇ ಮುಖ್ಯ ರಸ್ತೆ (ಟುವರ್ಡ್ಸ್  ಹಂಪಿ ನಗರ ಪೋಸ್ಟ್ ಆಫೀಸ್)
stops,stop_name,22013,kn,ಹಂಪಿನಗರ ಆರ್‌ಪಿಸಿ ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಹಂಪಿನಗರ ಆರ್‌ಪಿಸಿ ಬಡಾವಣೆ)
stops,stop_name,21009,kn,ಮಾರುತಿ ವೃತ್ತ (ಟುವರ್ಡ್ಸ್  ಹನುಮಂತನಗರ ವಾರ್ಡ್‌ ಕಛೇರಿ)
stops,stop_name,32652,kn,ಗ್ಯಾಸ್ ಫ್ಯಾಕ್ಟರಿ ಕೆಂಪಲಿಂಗನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹನುಮಂತನಪಾಲ್ಯಾ)
stops,stop_name,33421,kn,ಕೆಂಪಲಿಂಗನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹನುಮಂತೇಗೌಡನಪಾಳ್ಯ)
stops,stop_name,22811,kn,ಯಲಚಗೆರೆ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಹನುಮಂತೇಗೌಡನಪಾಳ್ಯ)
stops,stop_name,40013,kn,ನ್ಯಾಷನಲ್ ಪಬ್ಲಿಕ್ ಸ್ಕೂಲ್ ಕೂಡ್ಲು (ಟುವರ್ಡ್ಸ್  ಹರಳೂರು ಕ್ರಾಸ್)
stops,stop_name,33437,kn,ಕೆಂಪಶೆಟ್ಟಿ ದೊಡ್ಡಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,40310,kn,ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ-ಕೋಣನಕುಂಟೆ ಕ್ರಾಸ್ ಬಸ್ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,25066,kn,ದೊಡ್ಡಬಾದೆಗೆರೆ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39937,kn,ಜೈನ್‌ ಯುನಿವರ್ಸಿಟಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೊಹಳ್ಳಿ)
stops,stop_name,23613,kn,ಹಾರೋಹಳ್ಳಿ ಘಟಕ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,27437,kn,ನೇರಳೆಮರದ ದೊಡ್ಡಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,23552,kn,ಬೊಳಾರೆ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,23612,kn,ಕೆಬ್ಬೆದೊಡ್ಡಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,30819,kn,ಕರೆಕಲ್ಲು ದೊಡ್ಡಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,34347,kn,ರಾಮ್ ಕೃಷ್ಣಪುರ ದೊಡ್ಡಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39952,kn,ಶಂಕನದಾಸನ ದೊಡ್ಡಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  N/A)
stops,stop_name,39369,kn,ದಯಾನಂದ ಸಾಗರ ಎಂಡಿಸಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39558,kn,ಸೋಮನಹಳ್ಳಿ ಟೋಲ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,31830,kn,ವಾಲೇಪುರ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,31427,kn,ತಿಮ್ಮಡನಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,23614,kn,ಹಾರೋಹಳ್ಳಿ ಪೆಟ್ರೋಲ್ ಬಂಕ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,38666,kn,ಬುಲ್ಲಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39950,kn,ಅತ್ತಿಗುಪ್ಪೆ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  N/A)
stops,stop_name,22137,kn,ಕಗ್ಗಲಿಪುರ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,25285,kn,ಗಾಂಧಿ ಫಾರ್ಮ್ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,35715,kn,ವಾಲೆಪುರ 1 (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,29467,kn,ಅಜ್ಜಗೊಂಡಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39956,kn,ಚಿಕ್ಕನದೊಡ್ಡಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  N/A)
stops,stop_name,39954,kn,ಬೆಣಚಕಲ್ ದೊಡ್ಡಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  N/A)
stops,stop_name,25313,kn,ಗಂಗಮ್ಮ ದೇವಸ್ಥಾನ ಮರಳವಾಡಿ ರಸ್ತೆ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,29983,kn,ಭಕ್ತಿಪುರ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39366,kn,ಬಿ ಡಬ್ಲೂ ಎಸ್‌ ಎಸ್‌ ಬಿ ವಸತಿಗೃಹ ಹಾರೋಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39948,kn,ಬಸವನಪುರ (ಟುವರ್ಡ್ಸ್  N/A)
stops,stop_name,39363,kn,ತ್ಯಾಮಸಂದ್ರ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,30206,kn,ಬೃಂದಾವನ ಸ್ಕೂಲ್ ಮರಳವಾಡಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,36312,kn,ವರ್ತೂರು ಗೋವ್ಟ್ ಕಾಲೇಜ್ (ಟುವರ್ಡ್ಸ್  )
stops,stop_name,32348,kn,ಚೊಕ್ಕಸಂದ್ರ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,33438,kn,ಕೆಂಪಶೆಟ್ಟಿಹಳ್ಳಿ ದೊಡ್ಡಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,35479,kn,ಆನೆ ಹೊಸಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,34065,kn,ನಾಗೇನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,35171,kn,ಸೋಮನಹಳ್ಳಿ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39960,kn,ಅಂಚಿಬಾರೆ ಗಾಂಧಿನಗರ (ಟುವರ್ಡ್ಸ್  N/A)
stops,stop_name,23549,kn,ನೆಲಗುಳಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,28911,kn,ಮಾಯಸಂದ್ರ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,40315,kn,ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ- ದಯಾನಂದ ಸಾಗರ ಬಸ್ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,40316,kn,ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ-ಜೈನ್ ಕಾಲೇಜು ಬಸ್ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,40312,kn,ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ-ತಲಘಟ್ಟಪುರ ಬಸ್ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  ಹಾರೊಹಳ್ಳಿ)
stops,stop_name,33273,kn,ಕಳ್ಳಿ ಭೀಮಸಂದ್ರ ಗೇಟ್‌ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,26826,kn,ತಟ್ಟೆಕೆರೆ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39958,kn,ದ್ಯಾವಸಂದ್ರ (ಟುವರ್ಡ್ಸ್  N/A)
stops,stop_name,39946,kn,ಕಮಲಾಪುರ (ಟುವರ್ಡ್ಸ್  N/A)
stops,stop_name,39365,kn,ಕಿರಣಗೆರೆ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,39944,kn,ಬಿಲಂಗನಕುಪ್ಪೆ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ)
stops,stop_name,33303,kn,ಕೊಮ್ಮಸಂದ್ರ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹಾರೋಹಳ್ಳಿ ಗೇಟ್)
stops,stop_name,28757,kn,ಮಣಿಪಾಲ್‌ ಸೆಂಟರ್ (ಟುವರ್ಡ್ಸ್  ಹಸನತ್ ಕಾಲೇಜು)
stops,stop_name,39540,kn,ಗೋಪಸಂದ್ರ (ಟುವರ್ಡ್ಸ್  ಹೆಡ್ ಸ್ಟಾರ್ಟ್ ಸ್ಕೂಲ್)
stops,stop_name,32733,kn,ಗೋಪಸಂದ್ರ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಡ್‌ ಸ್ಟಾರ್ಟ್‌ ಶಾಲೆ)
stops,stop_name,22024,kn,ಹೆನ್ನಾಗರ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಹೆಬ್ಬಗೋಡಿ)
stops,stop_name,23875,kn,ಬೊಮ್ಮಸಂದ್ರ (ಟುವರ್ಡ್ಸ್  ಹೆಬ್ಬಗೋಡಿ)
stops,stop_name,35034,kn,ಯಾರಂದಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹೆಬ್ಬಗೋಡಿ)
stops,stop_name,39466,kn,ರೂಪೇನ ಅಗ್ರಹಾರ ಟೋಲ್ (ವೋಲ್ವೋ) (ಟುವರ್ಡ್ಸ್  ಹೆಬ್ಬಗೋಡಿ)
stops,stop_name,20817,kn,ಹೆಬ್ಬಾಳ (ಟುವರ್ಡ್ಸ್  ಹೆಬ್ಬಾಳ  279ಇ)
stops,stop_name,31005,kn,ಕೆಂಚನಕುಪ್ಪೆ ಕಾಲೋನಿ (ಟುವರ್ಡ್ಸ್  ಹೆಗ್ಗಡಗೆರೆ ಕ್ರಾಸ್)
stops,stop_name,33185,kn,ಜುಟ್ಟನಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಹೆಜ್ಜಾಲ ಕ್ರಾಸ್‌)
stops,stop_name,25839,kn,ಹೆಜ್ಜಾಲ (ಟುವರ್ಡ್ಸ್  ಹೆಜ್ಜಾಲ ಕ್ರಾಸ್‌)
stops,stop_name,36748,kn,ಹೆಚ್‌ಎಎಲ್ ಎಆರ್‌ಡಿಸಿ (ಟುವರ್ಡ್ಸ್  ಹೆಲಿಕಾಪ್ಟರ್ ಡಿವಿಷನ್)
stops,stop_name,25844,kn,ಹೇಳಿಗೆಹಳ್ಳಿ ಕಾಲೋನಿ (ಟುವರ್ಡ್ಸ್  ಹೇಳಿಗೆಹಳ್ಳಿ ಕಾಲೋನಿ)
stops,stop_name,32715,kn,ಗೊಲ್ಲರಹಟ್ಟಿ ಮಾಗಡಿ (ಟುವರ್ಡ್ಸ್  ಹೆಲಿಗೇಹಳ್ಳಿ ಕಾಲೋನಿ)
stops,stop_name,23289,kn,ಬಾಲೇನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹೇಳಿಗೆಹಳ್ಳಿ ಕಾಲನಿ)
stops,stop_name,32997,kn,ಹುಳುವೇನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹೇಳಿಗೆಹಳ್ಳಿ ಕಾಲನಿ)
stops,stop_name,32907,kn,ಹೇಳಿಗೆಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಹೇಳಿಗೆಹಳ್ಳಿ ಕಾಲನಿ)
stops,stop_name,33882,kn,ಮತ್ತಿಕೆರೆ ಅರಳಿಮರ (ಟುವರ್ಡ್ಸ್  ಹೇಳಿಗೆಹಳ್ಳಿ ಕಾಲನಿ)
